year,season,plot,quadrat,species,abundance,cover,cf,notes
2005,summer,3,13,pani hirt,1,,,
2005,summer,3,15,bout barb,9,,,
2005,summer,3,15,erio aber,3,,,
2005,summer,3,15,euph serp,1,,,
2005,summer,3,15,tide lanu,1,,,
2005,summer,3,17,bout barb,13,,,
2005,summer,3,17,erio aber,5,,,
2005,summer,3,17,pani hirt,10,,,
2005,summer,3,17,tide lanu,7,,,
2005,summer,3,31,boer inte,6,,,
2005,summer,3,31,bout barb,3,,,
2005,summer,3,31,erio aber,2,,,
2005,summer,3,31,euph serp,1,,,
2005,summer,3,31,hoff dens,1,,,
2005,summer,3,31,pani hirt,17,,,
2005,summer,3,31,tali aura,1,,,
2005,summer,3,33,aris adsc,27,,,
2005,summer,3,33,bout barb,26,,,
2005,summer,3,33,erio aber,1,,,
2005,summer,3,33,euph serp,1,,,
2005,summer,3,33,pani ariz,14,,,
2005,summer,3,33,tali aura,3,,,
2005,summer,3,35,aris adsc,14,,,
2005,summer,3,35,bout aris,19,,,
2005,summer,3,35,bout barb,6,,,
2005,summer,3,35,erio aber,2,,,
2005,summer,3,35,pani hirt,2,,,
2005,summer,3,35,tali aura,2,,,
2005,summer,3,35,tide lanu,1,,,
2005,summer,3,37,aris adsc,6,,,
2005,summer,3,37,bout barb,47,,,
2005,summer,3,37,erag lehm,1,,,
2005,summer,3,37,euph serp,2,,,
2005,summer,3,37,pani hirt,2,,,
2005,summer,3,37,tali aura,6,,,
2005,summer,3,51,aris adsc,10,,,
2005,summer,3,51,bout aris,31,,,
2005,summer,3,51,bout barb,1,,,
2005,summer,3,51,hoff dens,1,,,
2005,summer,3,51,pect papp,1,,,
2005,summer,3,51,port parv,1,,,
2005,summer,3,51,sida proc,1,,,
2005,summer,3,51,tali aura,1,,,
2005,summer,3,51,tide lanu,1,,,
2005,summer,3,53,aris adsc,21,,,
2005,summer,3,53,bout barb,67,,,
2005,summer,3,53,euph serp,1,,,
2005,summer,3,53,pani hirt,2,,,
2005,summer,3,53,tali aura,4,,,
2005,summer,3,55,bout aris,2,,,
2005,summer,3,55,bout barb,51,,,
2005,summer,3,55,erio aber,2,,,
2005,summer,3,55,euph serp,2,,,
2005,summer,3,55,pani ariz,2,,,
2005,summer,3,55,tali aura,1,,,
2005,summer,3,57,boer inte,9,,,
2005,summer,3,57,bout barb,74,,,
2005,summer,3,57,erio aber,8,,,
2005,summer,3,57,pani ariz,2,,,
2005,summer,3,57,tide lanu,2,,,
2005,summer,3,71,bout barb,42,,,
2005,summer,3,71,euph serp,1,,,
2005,summer,3,71,pani hirt,6,,,
2005,summer,3,73,boer inte,3,,,
2005,summer,3,73,bout barb,48,,,
2005,summer,3,73,tali angu,1,,,6
2005,summer,3,73,tali aura,1,,,
2005,summer,3,73,tide lanu,4,,,
2005,summer,3,75,boer inte,5,,,
2005,summer,3,75,bout barb,69,,,
2005,summer,3,75,pani ariz,2,,,
2005,summer,3,75,tide lanu,1,,,
2005,summer,3,77,aris adsc,6,,,
2005,summer,3,77,bout barb,54,,,
2005,summer,3,77,erio aber,8,,,
2005,summer,3,77,tali aura,4,,,
2005,summer,3,77,tide lanu,4,,,
2005,summer,4,11,boer inte,6,,,
2005,summer,4,11,bout barb,11,,,
2005,summer,4,11,cass bauh,2,,,
2005,summer,4,13,aris adsc,4,,,
2005,summer,4,13,boer inte,10,,,
2005,summer,4,13,bout barb,33,,,
2005,summer,4,13,euph serp,2,,,
2005,summer,4,13,pani hirt,1,,,
2005,summer,4,13,tide lanu,2,,,
2005,summer,4,15,boer inte,4,,,
2005,summer,4,15,bout barb,9,,,
2005,summer,4,15,erio aber,2,,,
2005,summer,4,17,boer inte,4,,,
2005,summer,4,17,bout barb,5,,,
2005,summer,4,17,cass bauh,1,,,
2005,summer,4,17,pani hirt,3,,,
2005,summer,4,17,tide lanu,1,,,
2005,summer,4,31,boer inte,1,,,
2005,summer,4,31,bout barb,38,,,
2005,summer,4,31,euph serp,1,,,
2005,summer,4,31,hoff dens,1,,,
2005,summer,4,31,pani hirt,2,,,
2005,summer,4,31,tali aura,1,,,
2005,summer,4,33,bout barb,15,,,
2005,summer,4,33,erio aber,3,,,
2005,summer,4,33,hoff dens,2,,,
2005,summer,4,33,pani hirt,3,,,
2005,summer,4,33,tali aura,1,,,
2005,summer,4,35,boer inte,1,,,
2005,summer,4,35,bout barb,33,,,
2005,summer,4,35,erio aber,1,,,
2005,summer,4,35,pect papp,1,,,
2005,summer,4,37,boer inte,4,,,
2005,summer,4,37,bout aris,12,,,
2005,summer,4,37,bout barb,27,,,
2005,summer,4,37,euph serp,2,,,
2005,summer,4,37,pani hirt,14,,,
2005,summer,4,37,tide lanu,5,,,
2005,summer,4,51,boer inte,5,,,
2005,summer,4,51,bout barb,31,,,
2005,summer,4,51,cass bauh,1,,,
2005,summer,4,51,euph serp,3,,,
2005,summer,4,53,boer inte,4,,,
2005,summer,4,53,bout barb,21,,,
2005,summer,4,53,tide lanu,5,,,
2005,summer,4,55,aris adsc,3,,,
2005,summer,4,55,boer inte,3,,,
2005,summer,4,55,bout barb,46,,,
2005,summer,4,55,erio aber,6,,,
2005,summer,4,55,pani hirt,5,,,
2005,summer,4,55,tali aura,2,,,
2005,summer,4,57,boer inte,4,,,
2005,summer,4,57,bout barb,28,,,
2005,summer,4,57,muhl port,1,,,
2005,summer,4,57,tide lanu,3,,,
2005,summer,4,71,boer inte,6,,,
2005,summer,4,71,bout barb,19,,,
2005,summer,4,71,euph serp,2,,,
2005,summer,4,71,pani hirt,8,,,
2005,summer,4,71,tali angu,2,,,6
2005,summer,4,71,tide lanu,1,,,
2005,summer,4,73,bout barb,52,,,
2005,summer,4,73,pani hirt,10,,,
2005,summer,4,75,aris adsc,1,,,
2005,summer,4,75,boer inte,1,,,
2005,summer,4,75,bout barb,8,,,
2005,summer,4,75,erio aber,1,,,
2005,summer,4,75,euph serp,1,,,
2005,summer,4,75,pani hirt,3,,,
2005,summer,4,75,tali aura,1,,,
2005,summer,4,77,boer inte,3,,,
2005,summer,4,77,bout barb,13,,,
2005,summer,4,77,erio aber,3,,,
2005,summer,5,11,aris adsc,1,,,
2005,summer,5,11,bout aris,1,,,
2005,summer,5,11,dich pulc,1,,,
2005,summer,5,11,erio aber,14,,,
2005,summer,5,11,hoff dens,3,,,
2005,summer,5,11,pani hirt,1,,,
2005,summer,5,11,tali aura,3,,,
2005,summer,5,11,tide lanu,1,,,
2005,summer,5,13,aris adsc,5,,,
2005,summer,5,13,boer inte,17,,,
2005,summer,5,13,bout aris,4,,,
2005,summer,5,13,hapl tenu,1,,,
2005,summer,5,13,hoff dens,2,,,
2005,summer,5,13,pani hirt,2,,,
2005,summer,5,13,tide lanu,1,,,
2005,summer,5,15,boer inte,1,,,
2005,summer,5,15,bout aris,4,,,
2005,summer,5,15,hapl tenu,1,,,
2005,summer,5,17,aris adsc,34,,,
2005,summer,5,17,boer inte,4,,,
2005,summer,5,17,bout aris,3,,,
2005,summer,5,17,hoff dens,1,,,
2005,summer,5,17,ipom cost,8,,,
2005,summer,5,17,kall gran,1,,,
2005,summer,5,17,pani hirt,4,,,
2005,summer,5,17,pect papp,1,,,
2005,summer,5,17,tide lanu,5,,,
2005,summer,5,31,bout aris,3,,,
2005,summer,5,31,hoff dens,2,,,
2005,summer,5,31,tali angu,1,,,6
2005,summer,5,31,tide lanu,1,,,
2005,summer,5,33,erio aber,3,,,
2005,summer,5,33,hoff dens,2,,,
2005,summer,5,35,ambr arte,8,,,
2005,summer,5,35,bout aris,4,,,
2005,summer,5,35,bout barb,6,,,
2005,summer,5,35,cass bauh,1,,,
2005,summer,5,35,hoff dens,1,,,
2005,summer,5,35,pani hirt,6,,,
2005,summer,5,35,tide lanu,1,,,
2005,summer,5,37,bout aris,12,,,
2005,summer,5,37,dich pulc,1,,,
2005,summer,5,37,erio aber,9,,,
2005,summer,5,37,pani hirt,4,,,
2005,summer,5,37,port parv,1,,,
2005,summer,5,37,tide lanu,1,,,
2005,summer,5,51,aris adsc,2,,,
2005,summer,5,51,boer inte,1,,,
2005,summer,5,51,bout aris,2,,,
2005,summer,5,51,erio aber,10,,,
2005,summer,5,51,hapl tenu,1,,,
2005,summer,5,51,pani hirt,1,,,
2005,summer,5,51,tali aura,1,,,
2005,summer,5,51,tide lanu,1,,,
2005,summer,5,53,bout aris,11,,,
2005,summer,5,53,erio aber,7,,,
2005,summer,5,53,sola elea,1,,,
2005,summer,5,53,tali aura,1,,,
2005,summer,5,55,aris adsc,1,,,
2005,summer,5,55,bout aris,1,,,
2005,summer,5,55,tali aura,1,,,
2005,summer,5,55,tide lanu,3,,,
2005,summer,5,55,zinn pumi,1,,,
2005,summer,5,57,acac cons,1,,,
2005,summer,5,57,boer inte,1,,,
2005,summer,5,57,bout aris,1,,,
2005,summer,5,57,erio aber,1,,,
2005,summer,5,57,guti saro,1,,,
2005,summer,5,57,hoff dens,1,,,
2005,summer,5,57,pani hirt,1,,,
2005,summer,5,71,boer inte,2,,,
2005,summer,5,71,erio aber,2,,,
2005,summer,5,71,hoff dens,2,,,
2005,summer,5,71,pani hirt,5,,,
2005,summer,5,71,sola elea,2,,,
2005,summer,5,71,tide lanu,4,,,
2005,summer,5,73,guti saro,1,,,
2005,summer,5,73,hoff dens,1,,,
2005,summer,5,73,pani hirt,2,,,
2005,summer,5,73,tali aura,1,,,
2005,summer,5,75,boer inte,1,,,
2005,summer,5,75,bout aris,14,,,
2005,summer,5,75,erio aber,1,,,
2005,summer,5,77,tide lanu,1,,,
2005,summer,6,11,dich pulc,1,,,
2005,summer,6,11,guti saro,1,,,
2005,summer,6,11,sola elea,3,,,
2005,summer,6,13,erio poly,3,,,
2005,summer,6,13,tide lanu,1,,,
2005,summer,6,15,aris hamu,1,,,
2005,summer,6,15,bout barb,1,,,
2005,summer,6,15,tide lanu,6,,,
2005,summer,6,17,tali aura,2,,,
2005,summer,6,17,unkn,1,,,
2005,summer,6,31,boer inte,10,,,
2005,summer,6,31,bout aris,6,,,
2005,summer,6,31,hoff dens,1,,,
2005,summer,6,31,pani hirt,5,,,
2005,summer,6,31,pect papp,2,,,
2005,summer,6,31,unkn,1,,,
2005,summer,6,33,boer inte,1,,,
2005,summer,6,33,bout aris,16,,,
2005,summer,6,33,bout barb,4,,,
2005,summer,6,33,erio poly,2,,,
2005,summer,6,33,pect papp,11,,,
2005,summer,6,33,tide lanu,1,,,
2005,summer,6,35,boer inte,2,,,
2005,summer,6,35,bout aris,2,,,
2005,summer,6,37,port parv,1,,,
2005,summer,6,51,euph serr,1,,,
2005,summer,6,51,pani hirt,5,,,
2005,summer,6,55,hoff dens,1,,,
2005,summer,6,57,acac cons,3,,,
2005,summer,6,57,tide lanu,3,,,
2005,summer,6,57,unkn,1,,,
2005,summer,6,71,boer inte,3,,,
2005,summer,6,71,bout aris,3,,,
2005,summer,6,73,boer inte,1,,,
2005,summer,6,73,bout barb,8,,,
2005,summer,6,73,sida spin,4,,,
2005,summer,6,75,bout aris,4,,,
2005,summer,6,75,pani hirt,2,,,
2005,summer,6,77,acac cons,1,,,
2005,summer,6,77,boer cocc,1,,,
2005,summer,6,77,erag lehm,1,,,
2005,summer,6,77,pani hirt,2,,,
2005,summer,6,77,sola elea,1,,,
2005,summer,7,11,bout barb,2,,,
2005,summer,7,13,boer inte,18,,,
2005,summer,7,13,bout barb,6,,,
2005,summer,7,13,pani hirt,2,,,
2005,summer,7,13,sola elea,1,,,
2005,summer,7,13,tali aura,1,,,
2005,summer,7,13,tide lanu,10,,,
2005,summer,7,15,boer inte,2,,,
2005,summer,7,15,bout barb,40,,,
2005,summer,7,15,erio aber,2,,,
2005,summer,7,15,pani hirt,2,,,
2005,summer,7,15,tide lanu,6,,,
2005,summer,7,17,alli inca,1,,,
2005,summer,7,17,boer inte,2,,,
2005,summer,7,17,tide lanu,1,,,
2005,summer,7,31,acac cons,1,,,
2005,summer,7,31,alli inca,3,,,
2005,summer,7,31,boer inte,7,,,
2005,summer,7,31,bout aris,15,,,
2005,summer,7,31,erio aber,1,,,
2005,summer,7,31,euph serp,3,,,
2005,summer,7,31,pani hirt,1,,,
2005,summer,7,31,tali aura,1,,,
2005,summer,7,31,tide lanu,3,,,
2005,summer,7,33,bout aris,1,,,
2005,summer,7,33,bout barb,5,,,
2005,summer,7,33,erio aber,1,,,
2005,summer,7,35,boer inte,3,,,
2005,summer,7,35,bout barb,19,,,
2005,summer,7,35,erio aber,7,,,
2005,summer,7,35,tide lanu,8,,,
2005,summer,7,37,alli inca,1,,,
2005,summer,7,37,boer inte,23,,,
2005,summer,7,37,bout barb,3,,,
2005,summer,7,37,kall gran,2,,,
2005,summer,7,37,pani hirt,1,,,
2005,summer,7,37,tali angu,1,,,6
2005,summer,7,37,tide lanu,2,,,
2005,summer,7,51,aris adsc,6,,,
2005,summer,7,51,bout aris,34,,,
2005,summer,7,51,bout barb,2,,,
2005,summer,7,51,dale brac,1,,,
2005,summer,7,51,erio aber,4,,,
2005,summer,7,51,kall gran,1,,,
2005,summer,7,51,pani hirt,4,,,
2005,summer,7,51,pect papp,1,,,
2005,summer,7,51,sida proc,1,,,
2005,summer,7,51,sida spin,1,,,
2005,summer,7,51,tali angu,2,,,6
2005,summer,7,51,tide lanu,2,,,
2005,summer,7,53,boer inte,1,,,
2005,summer,7,53,erio aber,3,,,
2005,summer,7,53,euph serp,2,,,
2005,summer,7,55,acac cons,1,,,
2005,summer,7,55,boer inte,10,,,
2005,summer,7,55,pani hirt,1,,,
2005,summer,7,55,tali angu,1,,,6
2005,summer,7,55,tide lanu,8,,,
2005,summer,7,57,boer inte,2,,,
2005,summer,7,57,bout barb,29,,,
2005,summer,7,57,erio aber,7,,,
2005,summer,7,57,tide lanu,13,,,
2005,summer,7,71,acac cons,1,,,
2005,summer,7,73,aris adsc,1,,,
2005,summer,7,73,boer inte,5,,,
2005,summer,7,73,bout aris,2,,,
2005,summer,7,73,bout barb,14,,,
2005,summer,7,73,dale brac,3,,,
2005,summer,7,73,euph serp,2,,,
2005,summer,7,73,pani hirt,2,,,
2005,summer,7,73,tali angu,1,,,6
2005,summer,7,73,tide lanu,2,,,
2005,summer,7,75,boer inte,20,,,
2005,summer,7,75,bout barb,6,,,
2005,summer,7,75,pani hirt,1,,,
2005,summer,7,77,boer inte,14,,,
2005,summer,7,77,bout barb,17,,,
2005,summer,7,77,pani hirt,14,,,
2005,summer,7,77,tali angu,1,,,6
2005,summer,7,77,tali aura,3,,,
2005,summer,8,11,boer inte,1,,,
2005,summer,8,11,bout aris,7,,,
2005,summer,8,11,bout barb,17,,,
2005,summer,8,11,erag lehm,3,,,
2005,summer,8,11,mach tanr,1,,,
2005,summer,8,11,pani hirt,8,,,
2005,summer,8,11,sida spin,2,,,
2005,summer,8,11,tali aura,1,,,
2005,summer,8,11,tide lanu,1,,,
2005,summer,8,13,amar palm,2,,,
2005,summer,8,13,boer inte,5,,,
2005,summer,8,13,bout barb,58,,,
2005,summer,8,13,pani hirt,10,,,
2005,summer,8,15,boer inte,7,,,
2005,summer,8,15,bout barb,108,,,
2005,summer,8,15,pani hirt,7,,,
2005,summer,8,15,pect papp,5,,,
2005,summer,8,15,tide lanu,1,,,
2005,summer,8,17,boer inte,4,,,
2005,summer,8,17,bout barb,18,,,
2005,summer,8,17,erio aber,4,,,
2005,summer,8,17,pani hirt,11,,,
2005,summer,8,17,tide lanu,2,,,
2005,summer,8,31,boer inte,9,,,
2005,summer,8,31,bout aris,17,,,
2005,summer,8,31,bout barb,2,,,
2005,summer,8,31,pani hirt,1,,,
2005,summer,8,31,tide lanu,3,,,
2005,summer,8,33,boer inte,1,,,
2005,summer,8,33,bout barb,17,,,
2005,summer,8,33,dale brac,1,,,
2005,summer,8,33,erag lehm,1,,,
2005,summer,8,33,erio aber,1,,,
2005,summer,8,33,pani hirt,5,,,
2005,summer,8,33,sola elea,1,,,
2005,summer,8,33,tide lanu,1,,,
2005,summer,8,35,aris adsc,6,,,
2005,summer,8,35,boer inte,5,,,
2005,summer,8,35,bout barb,33,,,
2005,summer,8,35,erio aber,5,,,
2005,summer,8,35,euph serp,2,,,
2005,summer,8,35,pani hirt,1,,,
2005,summer,8,35,pect papp,8,,,
2005,summer,8,35,tali aura,1,,,
2005,summer,8,35,tide lanu,2,,,
2005,summer,8,37,aris adsc,1,,,
2005,summer,8,37,boer inte,1,,,
2005,summer,8,37,bout barb,41,,,
2005,summer,8,37,erio aber,1,,,
2005,summer,8,37,euph serp,1,,,
2005,summer,8,37,pect papp,7,,,
2005,summer,8,37,sola elea,1,,,
2005,summer,8,37,tali aura,1,,,
2005,summer,8,51,aris adsc,1,,,
2005,summer,8,51,boer inte,5,,,
2005,summer,8,51,bout barb,1,,,
2005,summer,8,51,muhl port,1,,,
2005,summer,8,51,tide lanu,3,,,
2005,summer,8,53,boer inte,2,,,
2005,summer,8,53,bout barb,6,,,
2005,summer,8,53,erag lehm,1,,,
2005,summer,8,53,erio aber,1,,,
2005,summer,8,53,guti saro,1,,,
2005,summer,8,53,pect papp,1,,,
2005,summer,8,53,tali aura,1,,,
2005,summer,8,55,aris adsc,7,,,
2005,summer,8,55,boer inte,4,,,
2005,summer,8,55,bout barb,19,,,
2005,summer,8,55,erio aber,8,,,
2005,summer,8,55,pani hirt,4,,,
2005,summer,8,55,pect papp,26,,,
2005,summer,8,57,aris adsc,2,,,
2005,summer,8,57,boer torr,4,,,
2005,summer,8,57,bout barb,52,,,
2005,summer,8,57,dale pogo,2,,,
2005,summer,8,57,pect papp,1,,,
2005,summer,8,71,aris adsc,1,,,
2005,summer,8,71,boer inte,3,,,
2005,summer,8,71,bout barb,8,,,
2005,summer,8,71,erio aber,3,,,
2005,summer,8,71,pani hirt,4,,,
2005,summer,8,73,aris adsc,12,,,
2005,summer,8,73,boer torr,3,,,
2005,summer,8,73,bout aris,15,,,
2005,summer,8,73,bout barb,29,,,
2005,summer,8,73,erio aber,6,,,
2005,summer,8,73,pani hirt,3,,,
2005,summer,8,73,sola elea,1,,,
2005,summer,8,73,tide lanu,3,,,
2005,summer,8,75,aris adsc,4,,,
2005,summer,8,75,boer inte,1,,,
2005,summer,8,75,boer torr,5,,,
2005,summer,8,75,bout aris,29,,,
2005,summer,8,75,bout barb,13,,,
2005,summer,8,75,euph serp,1,,,
2005,summer,8,75,pani hirt,4,,,
2005,summer,8,75,pect papp,6,,,
2005,summer,8,77,aris adsc,2,,,
2005,summer,8,77,boer torr,6,,,
2005,summer,8,77,bout aris,67,,,
2005,summer,8,77,bout barb,2,,,
2005,summer,8,77,pect papp,42,,,
2005,summer,8,77,tide lanu,1,,,
2005,summer,9,11,aris adsc,4,,,
2005,summer,9,11,bout aris,4,,,
2005,summer,9,11,erio aber,2,,,
2005,summer,9,11,euph serp,2,,,
2005,summer,9,11,pani hirt,2,,,
2005,summer,9,11,tali aura,3,,,
2005,summer,9,13,acac cons,1,,,
2005,summer,9,13,boer inte,1,,,
2005,summer,9,13,bout aris,2,,,
2005,summer,9,13,pani hirt,1,,,
2005,summer,9,15,aris adsc,1,,,
2005,summer,9,15,bout aris,36,,,
2005,summer,9,15,bout barb,2,,,
2005,summer,9,15,cass lept,1,,,
2005,summer,9,15,pani hirt,2,,,
2005,summer,9,15,sola elea,2,,,
2005,summer,9,15,tali aura,1,,,
2005,summer,9,15,tide lanu,2,,,
2005,summer,9,17,aris adsc,1,,,
2005,summer,9,17,boer inte,2,,,
2005,summer,9,17,dich pulc,1,,,
2005,summer,9,17,erio aber,4,,,
2005,summer,9,17,hapl grac,1,,,
2005,summer,9,17,pani hirt,1,,,
2005,summer,9,31,alli inca,1,,,
2005,summer,9,31,aris adsc,3,,,
2005,summer,9,31,boer inte,1,,,
2005,summer,9,31,bout aris,15,,,
2005,summer,9,31,cass bauh,3,,,
2005,summer,9,31,dale brac,1,,,
2005,summer,9,31,erag lehm,1,,,
2005,summer,9,31,hapl grac,1,,,
2005,summer,9,31,hapl tenu,1,,,
2005,summer,9,31,pani ariz,1,,,
2005,summer,9,31,tali aura,1,,,
2005,summer,9,33,boer torr,1,,,
2005,summer,9,33,dale brac,1,,,
2005,summer,9,33,tali aura,3,,,
2005,summer,9,35,aris adsc,10,,,
2005,summer,9,35,aris hamu,2,,,
2005,summer,9,35,boer inte,1,,,
2005,summer,9,35,bout aris,4,,,
2005,summer,9,35,erio aber,1,,,
2005,summer,9,35,pect papp,3,,,
2005,summer,9,37,bout barb,8,,,
2005,summer,9,37,erio aber,14,,,
2005,summer,9,51,aris hamu,1,,,
2005,summer,9,51,boer inte,1,,,
2005,summer,9,51,bout aris,21,,,
2005,summer,9,51,erio aber,1,,,
2005,summer,9,51,pani hirt,1,,,
2005,summer,9,53,bail mult,2,,,
2005,summer,9,53,erio aber,6,,,
2005,summer,9,53,pect papp,1,,,
2005,summer,9,55,boer inte,1,,,
2005,summer,9,55,bout aris,13,,,
2005,summer,9,55,erag lehm,3,,,
2005,summer,9,55,erio aber,2,,,
2005,summer,9,55,hapl tenu,2,,,
2005,summer,9,55,pani hirt,2,,,
2005,summer,9,57,bout aris,2,,,
2005,summer,9,57,crot pumi,1,,,
2005,summer,9,57,erio aber,6,,,
2005,summer,9,57,tide lanu,1,,,
2005,summer,9,57,trid pulc,2,,,
2005,summer,9,73,boer inte,1,,,
2005,summer,9,73,bout aris,4,,,
2005,summer,9,73,erio aber,1,,,
2005,summer,9,75,boer inte,1,,,
2005,summer,9,75,bout aris,3,,,
2005,summer,9,75,erio aber,1,,,
2005,summer,9,75,muhl port,6,,,
2005,summer,9,75,pect papp,2,,,
2005,summer,9,77,aris adsc,1,,,
2005,summer,9,77,bout aris,10,,,
2005,summer,9,77,erio aber,6,,,
2005,summer,9,77,euph serp,1,,,
2005,summer,9,77,sola elea,2,,,
2005,summer,10,11,aris adsc,2,,,
2005,summer,10,11,bout aris,4,,,
2005,summer,10,11,bout barb,12,,,
2005,summer,10,11,dale brac,6,,,
2005,summer,10,11,erio aber,4,,,
2005,summer,10,11,tide lanu,3,,,
2005,summer,10,13,aris adsc,6,,,
2005,summer,10,13,boer inte,1,,,
2005,summer,10,13,bout aris,15,,,
2005,summer,10,13,erio aber,8,,,
2005,summer,10,13,euph serp,2,,,
2005,summer,10,13,tali aura,1,,,
2005,summer,10,13,tide lanu,3,,,
2005,summer,10,15,boer inte,9,,,
2005,summer,10,15,bout aris,1,,,
2005,summer,10,15,bout barb,60,,,
2005,summer,10,15,tide lanu,28,,,
2005,summer,10,17,aris adsc,4,,,
2005,summer,10,17,boer inte,8,,,
2005,summer,10,17,bout aris,17,,,
2005,summer,10,17,bout barb,52,,,
2005,summer,10,17,erio aber,2,,,
2005,summer,10,17,tali aura,2,,,
2005,summer,10,31,aris adsc,1,,,
2005,summer,10,31,boer inte,2,,,
2005,summer,10,31,bout aris,6,,,
2005,summer,10,31,bout barb,5,,,
2005,summer,10,31,dich pulc,1,,,
2005,summer,10,31,erio aber,2,,,
2005,summer,10,31,euph serp,1,,,
2005,summer,10,31,sida proc,1,,,
2005,summer,10,31,tali aura,2,,,
2005,summer,10,33,aris adsc,1,,,
2005,summer,10,33,boer inte,2,,,
2005,summer,10,33,bout aris,75,,,
2005,summer,10,33,bout barb,15,,,
2005,summer,10,33,dale brac,2,,,
2005,summer,10,33,euph serp,2,,,
2005,summer,10,33,tali aura,1,,,
2005,summer,10,35,aris adsc,3,,,
2005,summer,10,35,boer torr,3,,,
2005,summer,10,35,bout aris,149,,,
2005,summer,10,35,dale brac,1,,,
2005,summer,10,35,erio aber,2,,,
2005,summer,10,35,tali aura,1,,,
2005,summer,10,35,tide lanu,3,,,
2005,summer,10,37,boer inte,3,,,
2005,summer,10,37,bout aris,21,,,
2005,summer,10,37,dale brac,1,,,
2005,summer,10,37,erio aber,1,,,
2005,summer,10,37,pani hirt,1,,,
2005,summer,10,37,tali aura,1,,,
2005,summer,10,51,aris adsc,5,,,
2005,summer,10,51,boer torr,1,,,
2005,summer,10,51,bout aris,19,,,
2005,summer,10,51,bout barb,10,,,
2005,summer,10,51,dale brac,1,,,
2005,summer,10,51,erio aber,6,,,
2005,summer,10,51,euph serp,5,,,
2005,summer,10,51,tide lanu,1,,,
2005,summer,10,53,aris adsc,6,,,
2005,summer,10,53,boer torr,2,,,
2005,summer,10,53,bout barb,25,,,
2005,summer,10,53,erio aber,3,,,
2005,summer,10,53,pect papp,1,,,
2005,summer,10,53,tide lanu,4,,,
2005,summer,10,55,aris adsc,5,,,
2005,summer,10,55,boer torr,4,,,
2005,summer,10,55,bout aris,44,,,
2005,summer,10,55,bout barb,20,,,
2005,summer,10,55,euph serp,1,,,
2005,summer,10,55,hapl grac,1,,,
2005,summer,10,57,aris adsc,5,,,
2005,summer,10,57,boer torr,15,,,
2005,summer,10,57,bout barb,95,,,
2005,summer,10,57,euph serp,2,,,
2005,summer,10,57,tide lanu,8,,,
2005,summer,10,71,aris adsc,4,,,
2005,summer,10,71,bout aris,3,,,
2005,summer,10,71,dale brac,1,,,
2005,summer,10,71,euph serp,1,,,
2005,summer,10,71,pect papp,1,,,
2005,summer,10,71,tide lanu,1,,,
2005,summer,10,73,bout barb,7,,,
2005,summer,10,73,euph serp,3,,,
2005,summer,10,73,tide lanu,1,,,
2005,summer,10,75,aris adsc,5,,,
2005,summer,10,75,boer torr,7,,,
2005,summer,10,75,bout aris,12,,,
2005,summer,10,75,bout barb,19,,,
2005,summer,10,75,dale brac,1,,,
2005,summer,10,75,hoff dens,1,,,
2005,summer,10,75,tali aura,1,,,
2005,summer,10,75,tide lanu,2,,,
2005,summer,10,77,boer torr,3,,,
2005,summer,10,77,bout aris,11,,,
2005,summer,10,77,pect papp,1,,,
2005,summer,10,77,tide lanu,5,,,
2005,summer,11,11,aris adsc,3,,,
2005,summer,11,11,bout barb,6,,,
2005,summer,11,11,erio aber,8,,,
2005,summer,11,11,hoff dens,3,,,
2005,summer,11,11,pani hirt,1,,,
2005,summer,11,11,tide lanu,1,,,
2005,summer,11,13,aris adsc,1,,,
2005,summer,11,13,boer inte,2,,,
2005,summer,11,13,bout aris,2,,,
2005,summer,11,13,crot pumi,1,,,
2005,summer,11,13,pani hirt,1,,,
2005,summer,11,13,tide lanu,1,,,
2005,summer,11,15,aris adsc,1,,,
2005,summer,11,15,boer inte,3,,,
2005,summer,11,15,bout barb,1,,,
2005,summer,11,15,kall gran,1,,,
2005,summer,11,15,pani hirt,2,,,
2005,summer,11,15,pect papp,4,,,
2005,summer,11,15,tide lanu,5,,,
2005,summer,11,17,boer inte,6,,,
2005,summer,11,17,bout barb,12,,,
2005,summer,11,17,erio aber,1,,,
2005,summer,11,17,pani hirt,1,,,
2005,summer,11,17,pect papp,1,,,
2005,summer,11,31,aris adsc,4,,,
2005,summer,11,31,boer torr,2,,,
2005,summer,11,31,bout aris,5,,,
2005,summer,11,31,erio aber,1,,,
2005,summer,11,31,guti saro,1,,,
2005,summer,11,31,tide lanu,1,,,
2005,summer,11,33,aris adsc,8,,,
2005,summer,11,33,boer inte,5,,,
2005,summer,11,33,bout aris,10,,,
2005,summer,11,33,bout barb,8,,,
2005,summer,11,33,erio aber,1,,,
2005,summer,11,33,euph serp,1,,,
2005,summer,11,33,hoff dens,3,,,
2005,summer,11,33,pani hirt,5,,,
2005,summer,11,33,tide lanu,9,,,
2005,summer,11,35,amar palm,8,,,
2005,summer,11,35,bout aris,2,,,
2005,summer,11,35,hoff dens,1,,,
2005,summer,11,35,pani hirt,2,,,
2005,summer,11,35,pect papp,4,,,
2005,summer,11,35,tide lanu,2,,,
2005,summer,11,37,amar palm,5,,,
2005,summer,11,37,pani hirt,2,,,
2005,summer,11,51,erio aber,1,,,
2005,summer,11,53,bout barb,4,,,
2005,summer,11,53,pani hirt,1,,,
