"year","plot","transect","species","point"
1992,15,"NE","guti saro",78
1992,15,"NE","guti saro",79
1992,15,"NE","guti saro",80
1992,15,"NE","guti saro",81
1992,15,"NE","guti saro",96
1992,15,"NE","guti saro",97
1992,15,"NE","guti saro",98
1992,15,"NE","guti saro",99
1992,15,"NE","guti saro",100
1992,15,"NE","guti saro",101
1992,15,"NE","guti saro",102
1992,15,"NE","guti saro",103
1992,15,"NE","guti saro",104
1992,15,"NE","guti saro",105
1992,15,"NE","guti saro",106
1992,15,"NE","guti saro",107
1992,15,"NE","guti saro",108
1992,15,"NE","guti saro",109
1992,15,"NE","guti saro",110
1992,15,"NE","guti saro",111
1992,15,"NE","flou cern",121
1992,15,"NE","flou cern",122
1992,15,"NE","flou cern",123
1992,15,"NE","flou cern",124
1992,15,"NE","flou cern",125
1992,15,"NE","flou cern",126
1992,15,"NE","flou cern",127
1992,15,"NE","flou cern",128
1992,15,"NE","flou cern",129
1992,15,"NE","flou cern",130
1992,15,"NE","trid pulc",135
1992,15,"NE","guti saro",143
1992,15,"NE","guti saro",144
1992,15,"NE","guti saro",145
1992,15,"NE","guti saro",146
1992,15,"NE","guti saro",147
1992,15,"NE","ephe trif",148
1992,15,"NE","ephe trif",149
1992,15,"NE","ephe trif",150
1992,15,"NE","ephe trif",151
1992,15,"NE","ephe trif",152
1992,15,"NE","ephe trif",153
1992,15,"NE","ephe trif",154
1992,15,"NE","ephe trif",155
1992,15,"NE","ephe trif",156
1992,15,"NE","ephe trif",157
1992,15,"NE","ephe trif",158
1992,15,"NE","muhl port",159
1992,15,"NE","muhl port",160
1992,15,"NE","muhl port",161
1992,15,"NE","guti saro",173
1992,15,"NE","guti saro",174
1992,15,"NE","euro lana",175
1992,15,"NE","euro lana",176
1992,15,"NE","euro lana",177
1992,15,"NE","euro lana",178
1992,15,"NE","euro lana",179
1992,15,"NE","erio aber",197
1992,15,"NE","erio aber",198
1992,15,"NE","erio aber",199
1992,15,"NE","erio aber",200
1992,15,"NE","erio aber",201
1992,15,"NE","erio aber",202
1992,15,"NE","erio aber",203
1992,15,"NE","erio aber",204
1992,15,"NE","erio aber",205
1992,15,"NE","erio aber",206
1992,15,"NE","erio aber",207
1992,15,"NE","erio aber",208
1992,15,"NE","erio aber",209
1992,15,"NE","erio aber",210
1992,15,"NE","erio aber",211
1992,15,"NE","erio aber",212
1992,15,"NE","erio aber",213
1992,15,"NE","erio aber",214
1992,15,"NE","erio aber",215
1992,15,"NE","erio aber",216
1992,15,"NE","erio aber",217
1992,15,"NE","erio aber",218
1992,15,"NE","erio aber",219
1992,15,"NE","erio aber",220
1992,15,"NE","erio aber",221
1992,15,"NE","erio aber",222
1992,15,"NE","erio aber",223
1992,15,"NE","erio aber",224
1992,15,"NE","erio aber",225
1992,15,"NE","erio aber",226
1992,15,"NE","erio aber",227
1992,15,"NE","erio aber",228
1992,15,"NE","erio aber",229
1992,15,"NE","erio aber",236
1992,15,"NE","hapl tenu",237
1992,15,"NE","both barb",238
1992,15,"NE","both barb",239
1992,15,"NE","both barb",240
1992,15,"NE","both barb",241
1992,15,"NE","both barb",242
1992,15,"NE","both barb",243
1992,15,"NE","both barb",244
1992,15,"NE","both barb",245
1992,15,"NE","both barb",246
1992,15,"NE","both barb",247
1992,15,"NE","both barb",248
1992,15,"NE","both barb",249
1992,15,"NW","guti saro",1
1992,15,"NW","guti saro",2
1992,15,"NW","guti saro",3
1992,15,"NW","aris long",17
1992,15,"NW","aris long",18
1992,15,"NW","aris long",19
1992,15,"NW","trid pulc",23
1992,15,"NW","guti saro",34
1992,15,"NW","guti saro",35
1992,15,"NW","guti saro",36
1992,15,"NW","guti saro",38
1992,15,"NW","guti saro",39
1992,15,"NW","trid pulc",40
1992,15,"NW","trid pulc",41
1992,15,"NW","ephe trif",44
1992,15,"NW","ephe trif",45
1992,15,"NW","ephe trif",46
1992,15,"NW","guti saro",47
1992,15,"NW","guti saro",48
1992,15,"NW","guti saro",49
1992,15,"NW","guti saro",50
1992,15,"NW","guti saro",55
1992,15,"NW","guti saro",56
1992,15,"NW","guti saro",57
1992,15,"NW","guti saro",58
1992,15,"NW","guti saro",59
1992,15,"NW","guti saro",60
1992,15,"NW","guti saro",61
1992,15,"NW","guti saro",70
1992,15,"NW","guti saro",71
1992,15,"NW","guti saro",72
1992,15,"NW","guti saro",73
1992,15,"NW","guti saro",74
1992,15,"NW","guti saro",75
1992,15,"NW","guti saro",76
1992,15,"NW","guti saro",77
1992,15,"NW","guti saro",78
1992,15,"NW","guti saro",79
1992,15,"NW","guti saro",85
1992,15,"NW","guti saro",86
1992,15,"NW","guti saro",87
1992,15,"NW","guti saro",88
1992,15,"NW","trid pulc",94
1992,15,"NW","trid pulc",104
1992,15,"NW","guti saro",108
1992,15,"NW","guti saro",109
1992,15,"NW","guti saro",110
1992,15,"NW","trid pulc",111
1992,15,"NW","trid pulc",114
1992,15,"NW","flou cern",121
1992,15,"NW","flou cern",122
1992,15,"NW","flou cern",123
1992,15,"NW","flou cern",124
1992,15,"NW","flou cern",125
1992,15,"NW","flou cern",126
1992,15,"NW","flou cern",127
1992,15,"NW","flou cern",128
1992,15,"NW","flou cern",129
1992,15,"NW","flou cern",130
1992,15,"NW","trid pulc",135
1992,15,"NW","bail mult",153
1992,15,"NW","hapl grac",156
1992,15,"NW","hapl grac",157
1992,15,"NW","hapl spin",161
1992,15,"NW","hapl spin",162
1992,15,"NW","hapl spin",163
1992,15,"NW","hapl grac",165
1992,15,"NW","hapl grac",166
1992,15,"NW","hapl spin",167
1992,15,"NW","hapl spin",168
1992,15,"NW","hapl spin",169
1992,15,"NW","hapl spin",170
1992,15,"NW","hapl spin",171
1992,15,"NW","hapl spin",172
1992,15,"NW","hapl grac",173
1992,15,"NW","hapl grac",174
1992,15,"NW","hapl grac",175
1992,15,"NW","hapl grac",176
1992,15,"NW","acac cons",179
1992,15,"NW","acac cons",180
1992,15,"NW","acac cons",181
1992,15,"NW","acac cons",182
1992,15,"NW","acac cons",183
1992,15,"NW","hapl spin",184
1992,15,"NW","hapl grac",186
1992,15,"NW","guti saro",188
1992,15,"NW","guti saro",189
1992,15,"NW","guti saro",190
1992,15,"NW","erio aber",192
1992,15,"NW","erio aber",193
1992,15,"NW","hapl grac",195
1992,15,"NW","hapl grac",196
1992,15,"NW","hapl grac",197
1992,15,"NW","hapl grac",198
1992,15,"NW","hapl grac",199
1992,15,"NW","aris hamu",203
1992,15,"NW","aris hamu",204
1992,15,"NW","hapl grac",205
1992,15,"NW","hapl grac",206
1992,15,"NW","muhl port",211
1992,15,"NW","muhl port",212
1992,15,"NW","hapl grac",213
1992,15,"NW","hapl grac",214
1992,15,"NW","hapl grac",215
1992,15,"NW","hapl grac",216
1992,15,"NW","trid pulc",218
1992,15,"NW","erio aber",220
1992,15,"NW","acac cons",224
1992,15,"NW","acac cons",225
1992,15,"NW","acac cons",226
1992,15,"NW","acac cons",227
1992,15,"NW","acac cons",228
1992,15,"NW","acac cons",229
1992,15,"NW","acac cons",230
1992,15,"NW","acac cons",231
1992,15,"NW","acac cons",232
1992,15,"NW","aris long",233
1992,15,"NW","aris long",234
1992,15,"NW","aris long",235
1992,15,"NW","hapl grac",236
1992,15,"NW","hapl grac",237
1992,15,"NW","hapl grac",238
1992,15,"NW","spor cont",239
1992,15,"NW","spor cont",240
1992,15,"NW","hapl grac",241
1992,15,"NW","hapl grac",242
1992,15,"NW","hapl grac",243
1992,15,"NW","hapl grac",244
1992,15,"NW","hapl grac",245
1992,15,"NW","hapl grac",246
1992,15,"SE","guti saro",6
1992,15,"SE","guti saro",7
1992,15,"SE","guti saro",8
1992,15,"SE","guti saro",9
1992,15,"SE","guti saro",10
1992,15,"SE","guti saro",11
1992,15,"SE","guti saro",12
1992,15,"SE","guti saro",13
1992,15,"SE","guti saro",14
1992,15,"SE","guti saro",15
1992,15,"SE","guti saro",16
1992,15,"SE","guti saro",17
1992,15,"SE","guti saro",18
1992,15,"SE","guti saro",19
1992,15,"SE","guti saro",20
1992,15,"SE","guti saro",21
1992,15,"SE","guti saro",22
1992,15,"SE","guti saro",23
1992,15,"SE","erio aber",28
1992,15,"SE","guti saro",29
1992,15,"SE","erio aber",31
1992,15,"SE","acac cons",33
1992,15,"SE","acac cons",34
1992,15,"SE","erio aber",35
1992,15,"SE","erio aber",36
1992,15,"SE","erio aber",37
1992,15,"SE","erio aber",38
1992,15,"SE","erio aber",39
1992,15,"SE","erio aber",40
1992,15,"SE","erio aber",46
1992,15,"SE","guti saro",49
1992,15,"SE","guti saro",50
1992,15,"SE","guti saro",51
1992,15,"SE","guti saro",52
1992,15,"SE","guti saro",53
1992,15,"SE","guti saro",54
1992,15,"SE","erio aber",55
1992,15,"SE","erio aber",56
1992,15,"SE","erio aber",57
1992,15,"SE","erio aber",58
1992,15,"SE","guti saro",61
1992,15,"SE","hapl grac",62
1992,15,"SE","erio aber",67
1992,15,"SE","erio aber",68
1992,15,"SE","hapl grac",69
1992,15,"SE","hapl grac",70
1992,15,"SE","guti saro",71
1992,15,"SE","guti saro",72
1992,15,"SE","guti saro",73
1992,15,"SE","guti saro",74
1992,15,"SE","guti saro",75
1992,15,"SE","guti saro",76
1992,15,"SE","erio aber",77
1992,15,"SE","erio aber",78
1992,15,"SE","guti saro",80
1992,15,"SE","guti saro",81
1992,15,"SE","hapl grac",85
1992,15,"SE","erio aber",86
1992,15,"SE","hapl grac",87
1992,15,"SE","hapl grac",88
1992,15,"SE","hapl grac",90
1992,15,"SE","hapl grac",91
1992,15,"SE","hapl grac",92
1992,15,"SE","hapl grac",93
1992,15,"SE","hapl grac",94
1992,15,"SE","hapl grac",95
1992,15,"SE","hapl grac",97
1992,15,"SE","hapl grac",98
1992,15,"SE","hapl grac",99
1992,15,"SE","aris long",100
1992,15,"SE","trid pulc",102
1992,15,"SE","trid pulc",107
1992,15,"SE","bahi bite",111
1992,15,"SE","hapl grac",115
1992,15,"SE","erio aber",121
1992,15,"SE","erio aber",122
1992,15,"SE","erio aber",123
1992,15,"SE","guti saro",124
1992,15,"SE","guti saro",125
1992,15,"SE","erio aber",126
1992,15,"SE","erio aber",127
1992,15,"SE","guti saro",131
1992,15,"SE","guti saro",132
1992,15,"SE","guti saro",133
1992,15,"SE","erio aber",134
1992,15,"SE","erio aber",135
1992,15,"SE","erio aber",136
1992,15,"SE","erio aber",139
1992,15,"SE","guti saro",140
1992,15,"SE","guti saro",141
1992,15,"SE","guti saro",142
1992,15,"SE","guti saro",143
1992,15,"SE","guti saro",144
1992,15,"SE","guti saro",145
1992,15,"SE","erio aber",154
1992,15,"SE","guti saro",155
1992,15,"SE","guti saro",156
1992,15,"SE","guti saro",157
1992,15,"SE","guti saro",158
1992,15,"SE","erio aber",159
1992,15,"SE","erio aber",163
1992,15,"SE","erio aber",164
1992,15,"SE","erio aber",167
1992,15,"SE","erio aber",168
1992,15,"SE","erio aber",169
1992,15,"SE","hapl grac",177
1992,15,"SE","trid pulc",179
1992,15,"SE","trid pulc",182
1992,15,"SE","guti saro",185
1992,15,"SE","guti saro",186
1992,15,"SE","guti saro",187
1992,15,"SE","guti saro",188
1992,15,"SE","guti saro",189
1992,15,"SE","guti saro",190
1992,15,"SE","guti saro",191
1992,15,"SE","guti saro",192
1992,15,"SE","guti saro",193
1992,15,"SE","flou cern",194
1992,15,"SE","flou cern",195
1992,15,"SE","flou cern",196
1992,15,"SE","flou cern",197
1992,15,"SE","flou cern",198
1992,15,"SE","flou cern",199
1992,15,"SE","guti saro",200
1992,15,"SE","guti saro",201
1992,15,"SE","guti saro",202
1992,15,"SE","guti saro",203
1992,15,"SE","guti saro",204
1992,15,"SE","lyci torr",208
1992,15,"SE","lyci torr",209
1992,15,"SE","lyci torr",210
1992,15,"SE","lyci torr",211
1992,15,"SE","lyci torr",212
1992,15,"SE","lyci torr",213
1992,15,"SE","lyci torr",214
1992,15,"SE","lyci torr",215
1992,15,"SE","lyci torr",216
1992,15,"SE","lyci torr",217
1992,15,"SE","lyci torr",218
1992,15,"SE","lyci torr",219
1992,15,"SE","lyci torr",220
1992,15,"SE","lyci torr",221
1992,15,"SE","lyci torr",222
1992,15,"SE","lyci torr",223
1992,15,"SE","lyci torr",224
1992,15,"SE","lyci torr",225
1992,15,"SE","lyci torr",226
1992,15,"SE","lyci torr",227
1992,15,"SE","lyci torr",228
1992,15,"SE","lyci torr",229
1992,15,"SE","guti saro",230
1992,15,"SE","guti saro",231
1992,15,"SE","guti saro",232
1992,15,"SE","guti saro",233
1992,15,"SE","guti saro",234
1992,15,"SE","erio aber",235
1992,15,"SE","erio aber",236
1992,15,"SE","erio aber",237
1992,15,"SE","erio aber",238
1992,15,"SE","erio aber",239
1992,15,"SE","erio aber",240
1992,15,"SE","erio aber",243
1992,15,"SE","muhl port",244
1992,15,"SE","muhl port",245
1992,15,"SE","muhl port",246
1992,15,"SE","muhl port",247
1992,15,"SE","guti saro",248
1992,15,"SE","guti saro",249
1992,15,"SE","guti saro",250
1992,15,"SW","guti saro",1
1992,15,"SW","guti saro",2
1992,15,"SW","trid pulc",40
1992,15,"SW","guti saro",43
1992,15,"SW","guti saro",44
1992,15,"SW","trid pulc",50
1992,15,"SW","trid pulc",51
1992,15,"SW","guti saro",58
1992,15,"SW","guti saro",59
1992,15,"SW","erio aber",63
1992,15,"SW","trid pulc",71
1992,15,"SW","trid pulc",74
1992,15,"SW","trid pulc",75
1992,15,"SW","trid pulc",77
1992,15,"SW","guti saro",84
1992,15,"SW","guti saro",85
1992,15,"SW","guti saro",86
1992,15,"SW","guti saro",87
1992,15,"SW","guti saro",88
1992,15,"SW","guti saro",89
1992,15,"SW","trid pulc",91
1992,15,"SW","muhl port",92
1992,15,"SW","muhl port",93
1992,15,"SW","muhl port",94
1992,15,"SW","muhl port",95
1992,15,"SW","muhl port",96
1992,15,"SW","guti saro",100
1992,15,"SW","guti saro",101
1992,15,"SW","guti saro",102
1992,15,"SW","guti saro",103
1992,15,"SW","guti saro",104
1992,15,"SW","erio aber",107
1992,15,"SW","erio aber",111
1992,15,"SW","erio aber",112
1992,15,"SW","erio aber",113
1992,15,"SW","erio aber",114
1992,15,"SW","erio aber",115
1992,15,"SW","erio aber",116
1992,15,"SW","erio aber",117
1992,15,"SW","muhl port",118
1992,15,"SW","muhl port",119
1992,15,"SW","guti saro",120
1992,15,"SW","guti saro",121
1992,15,"SW","guti saro",122
1992,15,"SW","guti saro",123
1992,15,"SW","erio aber",124
1992,15,"SW","erio aber",129
1992,15,"SW","erio aber",130
1992,15,"SW","erio aber",133
1992,15,"SW","erio aber",134
1992,15,"SW","muhl port",137
1992,15,"SW","muhl port",138
1992,15,"SW","muhl port",139
1992,15,"SW","muhl port",140
1992,15,"SW","muhl port",141
1992,15,"SW","muhl port",142
1992,15,"SW","muhl port",143
1992,15,"SW","muhl port",144
1992,15,"SW","muhl port",145
1992,15,"SW","guti saro",151
1992,15,"SW","guti saro",152
1992,15,"SW","hapl tenu",153
1992,15,"SW","hapl tenu",154
1992,15,"SW","hapl tenu",155
1992,15,"SW","hapl tenu",156
1992,15,"SW","hapl tenu",157
1992,15,"SW","hapl tenu",158
1992,15,"SW","hapl tenu",159
1992,15,"SW","hapl tenu",160
1992,15,"SW","hapl tenu",161
1992,15,"SW","erio aber",162
1992,15,"SW","erio aber",163
1992,15,"SW","hapl grac",164
1992,15,"SW","erio aber",167
1992,15,"SW","erio aber",170
1992,15,"SW","erio aber",171
1992,15,"SW","trid pulc",172
1992,15,"SW","trid pulc",179
1992,15,"SW","hapl tenu",184
1992,15,"SW","hapl tenu",187
1992,15,"SW","hapl tenu",188
1992,15,"SW","hapl tenu",189
1992,15,"SW","hapl tenu",190
1992,15,"SW","hapl tenu",191
1992,15,"SW","hapl tenu",192
1992,15,"SW","hapl tenu",193
1992,15,"SW","hapl tenu",194
1992,15,"SW","hapl tenu",196
1992,15,"SW","hapl tenu",197
1992,15,"SW","hapl tenu",198
1992,15,"SW","hapl tenu",199
1992,15,"SW","hapl tenu",200
1992,15,"SW","hapl tenu",201
1992,15,"SW","hapl tenu",202
1992,15,"SW","hapl tenu",203
1992,15,"SW","hapl tenu",204
1992,15,"SW","hapl tenu",205
1992,15,"SW","hapl tenu",220
1992,15,"SW","hapl tenu",221
1992,15,"SW","hapl tenu",222
1992,15,"SW","hapl tenu",223
1992,15,"SW","hapl tenu",224
1992,15,"SW","erio aber",225
1992,15,"SW","erio aber",226
1992,15,"SW","hapl tenu",227
1992,15,"SW","hapl tenu",228
1992,15,"SW","hapl tenu",229
1992,15,"SW","hapl tenu",232
1992,15,"SW","hapl tenu",233
1992,15,"SW","hapl tenu",234
1992,15,"SW","hapl tenu",239
1992,16,"NE","muhl port",1
1992,16,"NE","muhl port",2
1992,16,"NE","muhl port",3
1992,16,"NE","muhl port",4
1992,16,"NE","muhl port",5
1992,16,"NE","hapl grac",8
1992,16,"NE","hapl grac",9
1992,16,"NE","hapl grac",13
1992,16,"NE","hapl grac",15
1992,16,"NE","hapl grac",16
1992,16,"NE","hapl grac",17
1992,16,"NE","hapl grac",18
1992,16,"NE","hapl grac",19
1992,16,"NE","hapl grac",20
1992,16,"NE","hapl grac",22
1992,16,"NE","hapl grac",23
1992,16,"NE","hapl grac",24
1992,16,"NE","hapl grac",25
1992,16,"NE","hapl grac",26
1992,16,"NE","hapl grac",27
1992,16,"NE","hapl grac",31
1992,16,"NE","hapl grac",32
1992,16,"NE","hapl grac",33
1992,16,"NE","hapl grac",34
1992,16,"NE","hapl grac",35
1992,16,"NE","hapl grac",36
1992,16,"NE","hapl grac",37
1992,16,"NE","hapl grac",38
1992,16,"NE","aris hamu",39
1992,16,"NE","hapl grac",40
1992,16,"NE","hapl grac",41
1992,16,"NE","aris hamu",42
1992,16,"NE","aris hamu",43
1992,16,"NE","muhl port",44
1992,16,"NE","muhl port",45
1992,16,"NE","muhl port",46
1992,16,"NE","muhl port",47
1992,16,"NE","ephe trif",48
1992,16,"NE","ephe trif",49
1992,16,"NE","muhl port",50
1992,16,"NE","muhl port",51
1992,16,"NE","muhl port",52
1992,16,"NE","ephe trif",53
1992,16,"NE","muhl port",54
1992,16,"NE","muhl port",55
1992,16,"NE","muhl port",56
1992,16,"NE","muhl port",57
1992,16,"NE","muhl port",58
1992,16,"NE","muhl port",59
1992,16,"NE","hapl grac",60
1992,16,"NE","hapl grac",61
1992,16,"NE","hapl grac",62
1992,16,"NE","hapl grac",63
1992,16,"NE","hapl grac",64
1992,16,"NE","hapl grac",65
1992,16,"NE","hapl grac",66
1992,16,"NE","mach tanr",67
1992,16,"NE","hapl grac",68
1992,16,"NE","hapl grac",70
1992,16,"NE","hapl grac",71
1992,16,"NE","aris hamu",72
1992,16,"NE","aris hamu",73
1992,16,"NE","aris hamu",74
1992,16,"NE","hapl grac",75
1992,16,"NE","hapl grac",76
1992,16,"NE","aris hamu",77
1992,16,"NE","aris hamu",78
1992,16,"NE","aris hamu",79
1992,16,"NE","aris hamu",80
1992,16,"NE","aris hamu",81
1992,16,"NE","aris hamu",82
1992,16,"NE","hapl grac",83
1992,16,"NE","hapl grac",84
1992,16,"NE","hapl grac",85
1992,16,"NE","hapl grac",86
1992,16,"NE","hapl grac",87
1992,16,"NE","hapl grac",88
1992,16,"NE","hapl grac",89
1992,16,"NE","hapl grac",90
1992,16,"NE","hapl grac",94
1992,16,"NE","hapl grac",95
1992,16,"NE","hapl grac",96
1992,16,"NE","hapl grac",97
1992,16,"NE","hapl grac",98
1992,16,"NE","hapl grac",99
1992,16,"NE","aris hamu",101
1992,16,"NE","aris hamu",102
1992,16,"NE","aris hamu",103
1992,16,"NE","aris hamu",104
1992,16,"NE","hapl grac",105
1992,16,"NE","muhl port",108
1992,16,"NE","hapl grac",112
1992,16,"NE","hapl grac",113
1992,16,"NE","hapl grac",114
1992,16,"NE","hapl grac",118
1992,16,"NE","flou cern",119
1992,16,"NE","flou cern",120
1992,16,"NE","flou cern",121
1992,16,"NE","flou cern",122
1992,16,"NE","flou cern",123
1992,16,"NE","flou cern",124
1992,16,"NE","hapl grac",125
1992,16,"NE","hapl grac",126
1992,16,"NE","hapl grac",131
1992,16,"NE","hapl grac",133
1992,16,"NE","hapl grac",134
1992,16,"NE","hapl grac",135
1992,16,"NE","hapl grac",136
1992,16,"NE","acac cons",141
1992,16,"NE","acac cons",142
1992,16,"NE","aris hamu",143
1992,16,"NE","acac cons",144
1992,16,"NE","acac cons",145
1992,16,"NE","acac cons",146
1992,16,"NE","guti saro",148
1992,16,"NE","guti saro",149
1992,16,"NE","guti saro",150
1992,16,"NE","guti saro",151
1992,16,"NE","guti saro",152
1992,16,"NE","flou cern",153
1992,16,"NE","flou cern",154
1992,16,"NE","flou cern",155
1992,16,"NE","flou cern",156
1992,16,"NE","flou cern",157
1992,16,"NE","flou cern",158
1992,16,"NE","flou cern",159
1992,16,"NE","flou cern",160
1992,16,"NE","flou cern",161
1992,16,"NE","flou cern",162
1992,16,"NE","muhl port",163
1992,16,"NE","muhl port",164
1992,16,"NE","guti saro",165
1992,16,"NE","guti saro",166
1992,16,"NE","aris hamu",167
1992,16,"NE","aris hamu",168
1992,16,"NE","hapl grac",170
1992,16,"NE","hapl grac",171
1992,16,"NE","flou cern",172
1992,16,"NE","flou cern",173
1992,16,"NE","flou cern",174
1992,16,"NE","flou cern",175
1992,16,"NE","flou cern",176
1992,16,"NE","hapl grac",178
1992,16,"NE","hapl grac",181
1992,16,"NE","hapl grac",182
1992,16,"NE","hapl grac",186
1992,16,"NE","hapl grac",191
1992,16,"NE","aris hamu",192
1992,16,"NE","aris hamu",193
1992,16,"NE","aris hamu",194
1992,16,"NE","aris hamu",195
1992,16,"NE","erio aber",196
1992,16,"NE","hapl grac",199
1992,16,"NE","hapl grac",200
1992,16,"NE","hapl grac",201
1992,16,"NE","hapl grac",202
1992,16,"NE","hapl grac",203
1992,16,"NE","hapl grac",204
1992,16,"NE","aris hamu",207
1992,16,"NE","hapl grac",208
1992,16,"NE","mach tanr",209
1992,16,"NE","aris hamu",210
1992,16,"NE","aris hamu",211
1992,16,"NE","aris hamu",212
1992,16,"NE","guti saro",213
1992,16,"NE","guti saro",214
1992,16,"NE","flou cern",215
1992,16,"NE","flou cern",216
1992,16,"NE","flou cern",217
1992,16,"NE","flou cern",218
1992,16,"NE","aris hamu",219
1992,16,"NE","flou cern",220
1992,16,"NE","flou cern",221
1992,16,"NE","flou cern",222
1992,16,"NE","flou cern",223
1992,16,"NE","flou cern",224
1992,16,"NE","flou cern",225
1992,16,"NE","flou cern",226
1992,16,"NE","flou cern",227
1992,16,"NE","flou cern",228
1992,16,"NE","flou cern",229
1992,16,"NE","flou cern",230
1992,16,"NE","flou cern",231
1992,16,"NE","flou cern",232
1992,16,"NE","flou cern",233
1992,16,"NE","flou cern",234
1992,16,"NE","flou cern",235
1992,16,"NE","flou cern",236
1992,16,"NE","aris hamu",237
1992,16,"NE","aris hamu",238
1992,16,"NE","aris hamu",239
1992,16,"NE","aris hamu",240
1992,16,"NE","aris hamu",241
1992,16,"NE","aris hamu",242
1992,16,"NE","aris hamu",243
1992,16,"NE","aris hamu",244
1992,16,"NE","aris hamu",245
1992,16,"NE","aris hamu",246
1992,16,"NE","aris hamu",247
1992,16,"NE","aris hamu",248
1992,16,"NE","aris hamu",249
1992,16,"NE","aris hamu",250
1992,16,"NW","hapl grac",1
1992,16,"NW","hapl grac",2
1992,16,"NW","hapl grac",3
1992,16,"NW","hapl grac",4
1992,16,"NW","hapl grac",5
1992,16,"NW","hapl grac",6
1992,16,"NW","hapl grac",7
1992,16,"NW","hapl grac",9
1992,16,"NW","hapl grac",10
1992,16,"NW","hapl grac",11
1992,16,"NW","hapl grac",12
1992,16,"NW","hapl grac",13
1992,16,"NW","hapl grac",14
1992,16,"NW","hapl grac",19
1992,16,"NW","hapl grac",21
1992,16,"NW","hapl grac",23
1992,16,"NW","mach tanr",29
1992,16,"NW","mach tanr",30
1992,16,"NW","hapl grac",32
1992,16,"NW","hapl grac",34
1992,16,"NW","hapl grac",35
1992,16,"NW","hapl grac",36
1992,16,"NW","hapl grac",38
1992,16,"NW","hapl grac",39
1992,16,"NW","hapl grac",40
1992,16,"NW","erio aber",43
1992,16,"NW","hapl grac",45
1992,16,"NW","mach tanr",48
1992,16,"NW","mach tanr",49
1992,16,"NW","mach tanr",51
1992,16,"NW","mach tanr",55
1992,16,"NW","mach tanr",56
1992,16,"NW","hapl grac",58
1992,16,"NW","hapl grac",59
1992,16,"NW","hapl grac",60
1992,16,"NW","hapl grac",61
1992,16,"NW","hapl grac",62
1992,16,"NW","hapl grac",63
1992,16,"NW","hapl grac",64
1992,16,"NW","hapl grac",65
1992,16,"NW","hapl grac",66
1992,16,"NW","hapl grac",67
1992,16,"NW","hapl grac",70
1992,16,"NW","hapl grac",74
1992,16,"NW","hapl grac",75
1992,16,"NW","hapl grac",81
1992,16,"NW","hapl grac",82
1992,16,"NW","hapl grac",83
1992,16,"NW","hapl grac",89
1992,16,"NW","hapl grac",90
1992,16,"NW","hapl grac",91
1992,16,"NW","hapl grac",92
1992,16,"NW","hapl grac",93
1992,16,"NW","hapl grac",94
1992,16,"NW","hapl grac",95
1992,16,"NW","erio aber",96
1992,16,"NW","hapl grac",97
1992,16,"NW","hapl grac",98
1992,16,"NW","hapl grac",100
1992,16,"NW","hapl grac",102
1992,16,"NW","erio aber",105
1992,16,"NW","flou cern",107
1992,16,"NW","flou cern",108
1992,16,"NW","flou cern",109
1992,16,"NW","flou cern",110
1992,16,"NW","flou cern",111
1992,16,"NW","flou cern",112
1992,16,"NW","flou cern",113
1992,16,"NW","flou cern",114
1992,16,"NW","flou cern",115
1992,16,"NW","flou cern",116
1992,16,"NW","flou cern",117
1992,16,"NW","flou cern",118
1992,16,"NW","flou cern",119
1992,16,"NW","flou cern",120
1992,16,"NW","flou cern",121
1992,16,"NW","flou cern",122
1992,16,"NW","flou cern",123
1992,16,"NW","flou cern",124
1992,16,"NW","hapl grac",125
1992,16,"NW","aris hamu",126
1992,16,"NW","aris hamu",127
1992,16,"NW","aris hamu",128
1992,16,"NW","guti saro",129
1992,16,"NW","guti saro",130
1992,16,"NW","guti saro",131
1992,16,"NW","guti saro",132
1992,16,"NW","ephe trif",133
1992,16,"NW","ephe trif",134
1992,16,"NW","ephe trif",135
1992,16,"NW","erio aber",136
1992,16,"NW","erio aber",137
1992,16,"NW","erio aber",143
1992,16,"NW","hapl grac",144
1992,16,"NW","guti saro",145
1992,16,"NW","guti saro",146
1992,16,"NW","erag lehm",147
1992,16,"NW","erag lehm",148
1992,16,"NW","erag lehm",149
1992,16,"NW","erag lehm",150
1992,16,"NW","hapl grac",151
1992,16,"NW","hapl grac",152
1992,16,"NW","hapl grac",153
1992,16,"NW","hapl grac",154
1992,16,"NW","hapl grac",156
1992,16,"NW","spor cont",157
1992,16,"NW","spor cont",158
1992,16,"NW","spor cont",159
1992,16,"NW","guti saro",163
1992,16,"NW","guti saro",164
1992,16,"NW","flou cern",165
1992,16,"NW","flou cern",166
1992,16,"NW","flou cern",167
1992,16,"NW","flou cern",168
1992,16,"NW","flou cern",169
1992,16,"NW","flou cern",170
1992,16,"NW","flou cern",171
1992,16,"NW","flou cern",172
1992,16,"NW","hapl grac",173
1992,16,"NW","hapl grac",174
1992,16,"NW","guti saro",175
1992,16,"NW","guti saro",176
1992,16,"NW","guti saro",177
1992,16,"NW","hapl grac",178
1992,16,"NW","hapl grac",179
1992,16,"NW","spor cont",185
1992,16,"NW","spor cont",186
1992,16,"NW","spor cont",187
1992,16,"NW","spor cont",188
1992,16,"NW","hapl grac",189
1992,16,"NW","hapl grac",190
1992,16,"NW","hapl grac",199
1992,16,"NW","guti saro",200
